交易日,当日收益率,累计净值,回撤
2022-09-30,0.0,0.9626609693285116,-0.08178655579395067
2022-10-10,0.0008342110203875727,0.9634640317180225,-0.0810205720197259
2022-10-11,0.0,0.9634640317180225,-0.0810205720197259
2022-10-12,0.0,0.9634640317180225,-0.0810205720197259
2022-10-13,0.0,0.9634640317180225,-0.0810205720197259
2022-10-14,0.0,0.9634640317180225,-0.0810205720197259
2022-10-17,0.0,0.9634640317180225,-0.0810205720197259
2022-10-18,0.0,0.9634640317180225,-0.0810205720197259
2022-10-19,0.0,0.9634640317180225,-0.0810205720197259
2022-10-20,0.0,0.9634640317180225,-0.0810205720197259
2022-10-21,0.0,0.9634640317180225,-0.0810205720197259
2022-10-24,0.0,0.9634640317180225,-0.0810205720197259
2022-10-25,0.0,0.9634640317180225,-0.0810205720197259
2022-10-26,0.0,0.9634640317180225,-0.0810205720197259
2022-10-27,0.0,0.9634640317180225,-0.0810205720197259
2022-10-28,0.0,0.9634640317180225,-0.0810205720197259
2022-10-31,0.0,0.9634640317180225,-0.0810205720197259
2022-11-01,0.0,0.9634640317180225,-0.0810205720197259
2022-11-02,0.0,0.9634640317180225,-0.0810205720197259
2022-11-03,0.0,0.9634640317180225,-0.0810205720197259
2022-11-04,0.0,0.9634640317180225,-0.0810205720197259
2022-11-07,0.0,0.9634640317180225,-0.0810205720197259
2022-11-08,0.0,0.9634640317180225,-0.0810205720197259
2022-11-09,0.0,0.9634640317180225,-0.0810205720197259
2022-11-10,0.0,0.9634640317180225,-0.0810205720197259
2022-11-11,0.0,0.9634640317180225,-0.0810205720197259
2022-11-14,0.0,0.9634640317180225,-0.0810205720197259
2022-11-15,0.0,0.9634640317180225,-0.0810205720197259
2022-11-16,0.0,0.9634640317180225,-0.0810205720197259
2022-11-17,0.0,0.9634640317180225,-0.0810205720197259
2022-11-18,0.0,0.9634640317180225,-0.0810205720197259
2022-11-21,0.0,0.9634640317180225,-0.0810205720197259
2022-11-22,0.0,0.9634640317180225,-0.0810205720197259
2022-11-23,0.0,0.9634640317180225,-0.0810205720197259
2022-11-24,0.0,0.9634640317180225,-0.0810205720197259
2022-11-25,0.0,0.9634640317180225,-0.0810205720197259
2022-11-28,0.0,0.9634640317180225,-0.0810205720197259
2022-11-29,0.0,0.9634640317180225,-0.0810205720197259
2022-11-30,0.0,0.9634640317180225,-0.0810205720197259
2022-12-01,0.0,0.9634640317180225,-0.0810205720197259
2022-12-02,0.0,0.9634640317180225,-0.0810205720197259
2022-12-05,0.0,0.9634640317180225,-0.0810205720197259
2022-12-06,0.0,0.9634640317180225,-0.0810205720197259
2022-12-07,0.0,0.9634640317180225,-0.0810205720197259
2022-12-08,0.0,0.9634640317180225,-0.0810205720197259
2022-12-09,-0.0037972065601170057,0.9598055597763461,-0.0845101267322651
2022-12-12,-0.009810785561264246,0.9503891132488711,-0.09349180156240389
2022-12-13,0.0,0.9503891132488711,-0.09349180156240389
2022-12-14,0.0,0.9503891132488711,-0.09349180156240389
2022-12-15,0.0,0.9503891132488711,-0.09349180156240389
2022-12-16,0.0,0.9503891132488711,-0.09349180156240389
2022-12-19,0.0,0.9503891132488711,-0.09349180156240389
