RETURN_MULTIPLIER,OI_MULTIPLIER,CORRELATION_THRESHOLD,单边费率,交易次数,胜率,累计收益率,年化收益率,最大回撤,年化夏普比率
1.0,5.0,0.9,0.0,11.0,0.36363636363636365,-0.03188940812098229,-0.005296105054702682,0.03347596374317985,-0.5747261006715322
1.0,5.0,0.9,0.0001,11.0,0.36363636363636365,-0.033250267677312206,-0.0055253404793113026,0.034448713080818205,-0.5922408054233137
1.5,0.5,0.5,0.0,937.0,0.49413020277481323,-0.2823562147474782,-0.04130681148354576,0.3273678181262779,-0.6887565350890134
1.5,0.5,0.5,0.0001,937.0,0.44610458911419426,-0.32716659828758976,-0.0491337665935111,0.3634191688287308,-0.8264119037814065
1.5,0.5,0.6,0.0,764.0,0.4895287958115183,-0.23844606767543663,-0.03410815964793523,0.2980342462530916,-0.5771505704967448
1.5,0.5,0.6,0.0001,764.0,0.4397905759162304,-0.28097355185732487,-0.04115348730022017,0.33178726284913795,-0.703513165830646
1.5,0.5,0.7,0.0,592.0,0.48817567567567566,-0.24086473489469873,-0.034499523554908595,0.306001636996199,-0.5923236205217118
1.5,0.5,0.7,0.0001,592.0,0.42905405405405406,-0.27822227247608367,-0.040686839455722934,0.3355298931700571,-0.7044803511650465
1.5,0.5,0.8,0.0,393.0,0.47837150127226463,-0.11221605687674563,-0.015049794713876463,0.18227013496762312,-0.3457988852811193
1.5,0.5,0.8,0.0001,393.0,0.4198473282442748,-0.14619798338950363,-0.019935164511515113,0.19527170099344637,-0.46509469926192554
1.5,0.5,0.9,0.0,161.0,0.4161490683229814,-0.09784996664158752,-0.013033409091585124,0.12015103909101776,-0.45716483306853734
1.5,0.5,0.9,0.0001,161.0,0.34782608695652173,-0.1153804432502038,-0.01549776283812676,0.1272105374374496,-0.5449638767395327
1.5,1.0,0.5,0.0,602.0,0.5049833887043189,-0.15304159649356497,-0.02089769059890989,0.21722510097058723,-0.3779599895291443
1.5,1.0,0.5,0.0001,602.0,0.45182724252491696,-0.1905041450010294,-0.026513320291110642,0.24115972244452988,-0.4872592677393426
